,source,dbType,source_type,jobType,run_time,total_objects_count,avg_object_run_time,avg_run_time,max_run_time,min_run_time,std_run_time,avg_table_run_time,max_table_run_time,min_table_run_time
19646,SAP PS EWM,sap,db,hive,30,4,24.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19647,SAP PS EWM,sap,db,raw,54,4,25.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19648,SAP PS EWM,sap,db,cdc,64,4,40.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19649,SAP PS EWM,sap,db,hive,40,4,26.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19650,SAP PS EWM,sap,db,raw,55,4,25.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19651,SAP PS EWM,sap,db,cdc,75,4,51.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19652,SAP PS EWM,sap,db,hive,35,4,29.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19653,SAP PS EWM,sap,db,raw,55,4,26.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19654,SAP PS EWM,sap,db,cdc,848,4,273.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19655,SAP PS EWM,sap,db,hive,531,4,253.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19656,SAP PS EWM,sap,db,raw,50,4,25.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19657,SAP PS EWM,sap,db,cdc,81,4,52.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19658,SAP PS EWM,sap,db,hive,47,4,33.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19659,SAP PS EWM,sap,db,raw,74,4,35.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19660,SAP PS EWM,sap,db,cdc,87,4,62.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19661,SAP PS EWM,sap,db,hive,30,4,26.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19662,SAP PS EWM,sap,db,raw,57,4,26.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19663,SAP PS EWM,sap,db,cdc,74,4,54.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19664,SAP PS EWM,sap,db,hive,34,4,28.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19665,SAP PS EWM,sap,db,raw,53,4,25.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19666,SAP PS EWM,sap,db,cdc,75,4,56.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19667,SAP PS EWM,sap,db,hive,32,4,27.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19668,SAP PS EWM,sap,db,raw,53,4,25.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19669,SAP PS EWM,sap,db,cdc,93,4,58.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19670,SAP PS EWM,sap,db,hive,33,4,27.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19671,SAP PS EWM,sap,db,raw,53,4,25.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19672,SAP PS EWM,sap,db,cdc,69,4,52.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19673,SAP PS EWM,sap,db,hive,31,4,26.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19674,SAP PS EWM,sap,db,raw,52,4,25.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19675,SAP PS EWM,sap,db,cdc,81,4,57.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19676,SAP PS EWM,sap,db,hive,31,4,26.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19677,SAP PS EWM,sap,db,raw,50,4,24.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19678,SAP PS EWM,sap,db,cdc,74,4,51.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19679,SAP PS EWM,sap,db,hive,42,4,32.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19680,SAP PS EWM,sap,db,raw,49,4,23.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19681,SAP PS EWM,sap,db,cdc,76,4,53.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19682,SAP PS EWM,sap,db,hive,31,4,25.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19683,SAP PS EWM,sap,db,raw,53,4,26.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19684,SAP PS EWM,sap,db,cdc,93,4,62.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19685,SAP PS EWM,sap,db,hive,36,4,29.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19686,SAP PS EWM,sap,db,raw,54,4,26.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19687,SAP PS EWM,sap,db,cdc,79,4,58.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19688,SAP PS EWM,sap,db,hive,34,4,27.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19689,SAP PS EWM,sap,db,raw,52,4,25.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19690,SAP PS EWM,sap,db,cdc,135,4,60.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19691,SAP PS EWM,sap,db,hive,31,4,27.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19692,SAP PS EWM,sap,db,raw,53,4,25.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19693,SAP PS EWM,sap,db,cdc,80,4,58.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19694,SAP PS EWM,sap,db,hive,39,4,29.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19695,SAP PS EWM,sap,db,raw,73,4,35.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19696,SAP PS EWM,sap,db,cdc,932,4,265.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19697,SAP PS EWM,sap,db,hive,738,4,326.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19698,SAP PS EWM,sap,db,raw,78,4,38.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19699,SAP PS EWM,sap,db,cdc,102,4,60.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19700,SAP PS EWM,sap,db,hive,35,4,26.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19701,SAP PS EWM,sap,db,raw,53,4,24.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19702,SAP PS EWM,sap,db,cdc,79,4,60.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19703,SAP PS EWM,sap,db,hive,34,4,28.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19704,SAP PS EWM,sap,db,raw,59,4,28.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19705,SAP PS EWM,sap,db,cdc,89,4,62.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19706,SAP PS EWM,sap,db,hive,62,4,33.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19707,SAP PS EWM,sap,db,raw,50,4,24.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19708,SAP PS EWM,sap,db,cdc,76,4,57.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19709,SAP PS EWM,sap,db,hive,32,4,26.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19710,SAP PS EWM,sap,db,raw,51,4,24.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19711,SAP PS EWM,sap,db,cdc,107,4,86.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19712,SAP PS EWM,sap,db,hive,41,4,32.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19713,SAP PS EWM,sap,db,raw,51,4,24.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19714,SAP PS EWM,sap,db,cdc,110,4,84.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19715,SAP PS EWM,sap,db,hive,33,4,27.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19716,SAP PS EWM,sap,db,raw,54,4,26.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19717,SAP PS EWM,sap,db,cdc,79,4,60.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19718,SAP PS EWM,sap,db,hive,32,4,26.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19719,SAP PS EWM,sap,db,raw,54,4,26.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19720,SAP PS EWM,sap,db,cdc,99,4,64.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19721,SAP PS EWM,sap,db,hive,33,4,28.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19722,SAP PS EWM,sap,db,raw,53,4,26.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19723,SAP PS EWM,sap,db,cdc,76,4,61.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19724,SAP PS EWM,sap,db,hive,33,4,27.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19725,SAP PS EWM,sap,db,raw,52,4,25.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19726,SAP PS EWM,sap,db,cdc,114,4,72.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19727,SAP PS EWM,sap,db,hive,56,4,31.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19728,SAP PS EWM,sap,db,raw,53,4,25.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19729,SAP PS EWM,sap,db,cdc,88,4,66.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19730,SAP PS EWM,sap,db,hive,31,4,26.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19731,SAP PS EWM,sap,db,raw,52,4,24.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19732,SAP PS EWM,sap,db,cdc,97,4,72.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19733,SAP PS EWM,sap,db,hive,36,4,28.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19734,SAP PS EWM,sap,db,raw,54,4,26.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19735,SAP PS EWM,sap,db,cdc,105,4,74.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19736,SAP PS EWM,sap,db,hive,41,4,32.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19737,SAP PS EWM,sap,db,raw,57,4,25.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19738,SAP PS EWM,sap,db,cdc,97,4,64.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19739,SAP PS EWM,sap,db,hive,30,4,25.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19740,SAP PS EWM,sap,db,raw,49,4,24.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19741,SAP PS EWM,sap,db,cdc,81,4,58.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19742,SAP PS EWM,sap,db,hive,46,4,32.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19743,SAP PS EWM,sap,db,raw,53,4,25.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19744,SAP PS EWM,sap,db,cdc,93,4,70.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19745,SAP PS EWM,sap,db,hive,32,4,25.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19746,SAP PS EWM,sap,db,raw,58,4,28.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19747,SAP PS EWM,sap,db,cdc,103,4,69.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19748,SAP PS EWM,sap,db,hive,31,4,26.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19749,SAP PS EWM,sap,db,raw,53,4,26.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19750,SAP PS EWM,sap,db,cdc,101,4,69.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19751,SAP PS EWM,sap,db,hive,32,4,26.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19752,SAP PS EWM,sap,db,raw,52,4,25.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19753,SAP PS EWM,sap,db,cdc,99,4,74.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19754,SAP PS EWM,sap,db,hive,34,4,27.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19755,SAP PS EWM,sap,db,raw,52,4,25.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19756,SAP PS EWM,sap,db,cdc,99,4,70.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19757,SAP PS EWM,sap,db,hive,41,4,30.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19758,SAP PS EWM,sap,db,raw,53,4,26.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19759,SAP PS EWM,sap,db,cdc,99,4,69.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19760,SAP PS EWM,sap,db,hive,35,4,26.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19761,SAP PS EWM,sap,db,raw,50,4,24.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19762,SAP PS EWM,sap,db,cdc,131,4,80.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19763,SAP PS EWM,sap,db,hive,45,4,33.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19764,SAP PS EWM,sap,db,raw,68,4,33.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19765,SAP PS EWM,sap,db,cdc,92,4,67.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19766,SAP PS EWM,sap,db,hive,33,4,27.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19767,SAP PS EWM,sap,db,raw,51,4,24.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19768,SAP PS EWM,sap,db,cdc,93,4,69.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19769,SAP PS EWM,sap,db,hive,32,4,27.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19770,SAP PS EWM,sap,db,raw,51,4,24.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19771,SAP PS EWM,sap,db,cdc,98,4,69.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19772,SAP PS EWM,sap,db,hive,32,4,26.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19773,SAP PS EWM,sap,db,raw,59,4,27.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19774,SAP PS EWM,sap,db,cdc,96,4,71.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19775,SAP PS EWM,sap,db,hive,62,4,34.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19776,SAP PS EWM,sap,db,raw,51,4,25.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19777,SAP PS EWM,sap,db,cdc,135,4,80.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19778,SAP PS EWM,sap,db,hive,47,4,35.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19779,SAP PS EWM,sap,db,raw,60,4,27.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19780,SAP PS EWM,sap,db,cdc,858,4,67.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19781,SAP PS EWM,sap,db,hive,521,4,221.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19782,SAP PS EWM,sap,db,raw,55,4,25.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19783,SAP PS EWM,sap,db,cdc,103,4,75.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19784,SAP PS EWM,sap,db,hive,74,4,33.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19785,SAP PS EWM,sap,db,raw,50,4,24.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19786,SAP PS EWM,sap,db,cdc,131,4,81.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19787,SAP PS EWM,sap,db,hive,33,4,28.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19788,SAP PS EWM,sap,db,raw,55,4,27.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19789,SAP PS EWM,sap,db,cdc,104,4,77.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19790,SAP PS EWM,sap,db,hive,35,4,28.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19791,SAP PS EWM,sap,db,raw,53,4,26.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19792,SAP PS EWM,sap,db,cdc,128,4,81.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19793,SAP PS EWM,sap,db,hive,36,4,30.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19794,SAP PS EWM,sap,db,raw,52,4,25.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19795,SAP PS EWM,sap,db,cdc,103,4,77.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19796,SAP PS EWM,sap,db,hive,33,4,27.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19797,SAP PS EWM,sap,db,raw,59,4,27.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19798,SAP PS EWM,sap,db,cdc,95,4,72.0000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19799,SAP PS EWM,sap,db,hive,42,4,33.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19800,SAP PS EWM,sap,db,raw,55,4,27.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19801,SAP PS EWM,sap,db,cdc,97,4,73.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19802,SAP PS EWM,sap,db,hive,69,4,42.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19803,SAP PS EWM,sap,db,raw,53,4,25.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19804,SAP PS EWM,sap,db,cdc,106,4,79.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19805,SAP PS EWM,sap,db,hive,52,4,35.0000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19806,SAP PS EWM,sap,db,raw,53,4,25.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19807,SAP PS EWM,sap,db,cdc,104,4,81.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19808,SAP PS EWM,sap,db,hive,37,4,31.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19809,SAP PS EWM,sap,db,raw,61,4,28.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19810,SAP PS EWM,sap,db,cdc,100,4,74.7500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19811,SAP PS EWM,sap,db,hive,34,4,27.7500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19812,SAP PS EWM,sap,db,raw,53,4,25.7500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19813,SAP PS EWM,sap,db,cdc,108,4,78.5000,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19814,SAP PS EWM,sap,db,hive,343,4,247.2500,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19815,SAP PS EWM,sap,db,raw,59,4,28.5000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19816,SAP PS EWM,sap,db,cdc,102,4,81.2500,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19817,SAP PS EWM,sap,db,hive,38,4,32.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19818,SAP PS EWM,sap,db,raw,57,4,28.2500,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
19819,SAP PS EWM,sap,db,cdc,194,4,125.3333,139.126126126,932.0,41.0,121.653037651,66.1687854151,95.4243902439,47.3434343434
19820,SAP PS EWM,sap,db,hive,35,4,28.5000,51.9066666667,738.0,29.0,83.4861808924,36.1097560976,38.3804878049,32.887804878
19821,SAP PS EWM,sap,db,raw,55,4,27.0000,55.2622222222,78.0,49.0,4.11367847763,26.7207317073,28.3268292683,25.2
